wavenumber,reflectance
400.1569,36.27201497611598
400.639,35.65289109592603
401.1211,35.15559711034059
401.6032,34.66517398364007
402.0853,34.12467229934083
402.5674,33.65589665460675
403.0496,33.178612688766876
403.5317,32.73275509189722
404.0138,32.33203862699744
404.4959,31.983729440308718
404.978,31.669409711408434
405.4601,31.39701500914573
405.9423,31.19335367213169
406.4244,31.060874747584062
406.9065,30.94882699379499
407.3886,30.86127437013677
407.8707,30.827386492416085
408.3528,30.83834862675862
408.835,30.82271925252181
409.3171,30.776493341916357
409.7992,30.727867636052398
410.2813,30.65699862255036
410.7634,30.552480298539162
411.2455,30.409552810609416
411.7277,30.21413350637911
412.2098,29.957943263410787
412.6919,29.69947609301386
413.174,29.43585856079956
413.6561,29.12744446857276
414.1382,28.7845546614856
414.6204,28.472417854121407
415.1025,28.19237218212552
415.5846,27.91959348022732
416.0667,27.67107651493142
416.5488,27.433810978574297
417.0309,27.209242907998775
417.5131,27.019594391027493
417.9952,26.86510680912412
418.4773,26.734977879559253
418.9594,26.63453842059035
419.4415,26.57250288457199
419.9236,26.549787124439316
420.4058,26.50942810862729
420.8879,26.44877656257225
421.37,26.397720944139007
421.8521,26.34187733559386
422.3342,26.28186523661971
422.8163,26.217813673144462
423.2985,26.13673480393544
423.7806,26.036877612842353
424.2627,25.934252401046983
424.7448,25.825868258255273
425.2269,25.700446133095856
425.709,25.559533353333553
426.1912,25.438029421573916
426.6733,25.337105075898798
427.1554,25.2400699129279
427.6375,25.155742379659575
428.1196,25.072292627689137
428.6017,24.98890071057524
429.0839,24.919025555953134
429.566,24.86066946045706
430.0481,24.789588912246394
430.5302,24.70588981488933
431.0123,24.620362413233465
431.4944,24.52727985597321
431.9766,24.41967011456745
432.4587,24.2965834113313
432.9408,24.15628384803902
433.4229,23.99583032534984
433.905,23.85668063273636
434.3871,23.74089365810871
434.8693,23.625317509518325
435.3514,23.520246759952542
435.8335,23.449071269214993
436.3156,23.413665077224472
436.7977,23.41196710743235
437.2798,23.451873950895845
437.762,23.48235422204136
438.2441,23.50216645959035
438.7262,23.544226816706757
439.2083,23.59725228105824
439.6904,23.64832463843635
440.1725,23.698862747292267
440.6547,23.746429934815485
441.1368,23.78743899219005
441.6189,23.845806872069865
442.101,23.921330685658937
442.5831,23.998664716747594
443.0652,24.082663018091836
443.5474,24.16133458197214
444.0295,24.231896163189163
444.5116,24.29708712311446
444.9937,24.35245903782434
445.4758,24.41060200635051
445.9579,24.47091586971133
446.4401,24.522308712331906
446.9222,24.56662639547507
447.4043,24.603077271607297
447.8864,24.62949110963689
448.3685,24.64667298569927
448.8506,24.653330679397953
449.3328,24.673118025467023
449.8149,24.70785893491979
450.297,24.744731763011227
450.7791,24.790038022855494
451.2612,24.83342416346214
451.7433,24.87390284916353
452.2255,24.922038568102355
452.7076,24.97573889016221
453.1897,25.032291426227765
453.6718,25.09314401286319
454.1539,25.158477549913403
454.636,25.228278690861597
455.1182,25.301260482406317
455.6003,25.377400230193707
456.0824,25.45758018477226
456.5645,25.541516306819695
457.0466,25.629411089860888
457.5287,25.72137001491759
458.0109,25.817094221581698
458.493,25.916656888285015
458.9751,26.020174903853825
459.4572,26.127622987330252
459.9393,26.239007687832967
460.4214,26.35435144195972
460.9036,26.462191394536855
461.3857,26.56136112882424
461.8678,26.65724017670077
462.3499,26.746500017828193
462.832,26.83419428222466
463.3141,26.920401352597736
463.7963,26.999501523493027
464.2784,27.07222667531419
464.7605,27.138939881401406
465.2426,27.198521884084734
465.7247,27.250863053845368
466.2068,27.295449350920137
466.689,27.333911502948045
467.1711,27.366041926467197
467.6532,27.39026780250629
468.1353,27.406743003941973
468.6174,27.445113266704016
469.0995,27.50806673432892
469.5817,27.58166276517228
470.0638,27.674329252097454
470.5459,27.79905754982827
471.028,27.958201605711302
471.5101,28.15384321196955
471.9922,28.391574001953447
472.4744,28.633239956239947
472.9565,28.878795632473473
473.4386,29.145327075600836
473.9207,29.424113090548943
474.4028,29.663231056521155
474.8849,29.857157083880875
475.3671,30.022606948023693
475.8492,30.143173076463253
476.3313,30.267530270387144
476.8134,30.395769530876603
477.2955,30.487748022154328
477.7776,30.552295675256328
478.2598,30.632500774785328
478.7419,30.726569132095833
479.224,30.818809413882615
479.7061,30.919085789210364
480.1882,31.01846971158729
480.6703,31.117180367127734
481.1525,31.228099119251507
481.6346,31.350624068201654
482.1167,31.469411949306835
482.5988,31.586166512080535
483.0809,31.709222503400007
483.563,31.836074450054202
484.0452,31.957556339719442
484.5273,32.0737139786188
485.0094,32.18746357276417
485.4915,32.296442939849705
485.9736,32.4094170774463
486.4557,32.52676173878441
486.9379,32.64210493918286
487.42,32.75735709009211
487.9021,32.87573530853592
488.3842,32.99688875055304
488.8663,33.120667435434456
489.3484,33.247846865441126
489.8306,33.3749728875581
490.3127,33.50207401143889
490.7948,33.631562275934115
491.2769,33.762768185791394
